time,temperature_2m,relativehumidity_2m,windspeed_10m,extraction_time,city
2026-02-24T05:00,10.9,90,14.5,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T06:00,11.1,90,14.8,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T07:00,11.2,89,15.1,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T08:00,11.4,87,15.4,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T09:00,11.6,85,15.8,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T10:00,12.0,82,15.9,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T11:00,12.6,77,16.3,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T12:00,13.0,74,16.9,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T13:00,13.1,72,18.8,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T14:00,13.1,71,21.6,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T15:00,13.0,70,23.0,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T16:00,12.6,70,22.7,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T17:00,12.1,72,21.7,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T18:00,11.7,73,20.4,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T19:00,11.5,74,18.6,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T20:00,11.5,76,16.7,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T21:00,11.4,77,14.8,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T22:00,11.3,78,13.0,2026-02-18 00:01:03.577059,Edinburgh
2026-02-24T23:00,11.3,78,11.7,2026-02-18 00:01:03.577059,Edinburgh
